position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
221,Robert Plant and the Sensational Space Shifters,Lullaby and... The Ceaseless Roar,5 September 2014,"Folk Rock, Progressive Folk","Americana, Blues Rock",,702,16,3.48,0kqVbnOKFngwXJ7by8Xlns
222,Unisonic,Light of Dawn,1 August 2014,Heavy Metal,"Hard Rock, Power Metal","melodic, male vocals",334,12,3.48,3cQzjRT13tkhslb7ii9NcD
223,Major Parkinson,Twilight Cinema,24 January 2014,"Experimental Rock, Progressive Rock",Dark Cabaret,male vocals,280,5,3.51,27ZFuKemw7DLMc4KX97uwg
224,Jakob,Sines,17 October 2014,Post-Rock,"Ambient, Post-Metal","instrumental, melancholic, atmospheric",547,5,3.48,6ZLzDQEaCmQruS3I1nfgx9
225,Anubis Gate,Horizons,15 April 2014,Progressive Metal,"Progressive Rock, Power Metal","melodic, male vocals, uncommon time signatures, passionate, uplifting",374,16,3.47,70quzIIxz2agWgPMtYAeyX
226,Misery Index,The Killing Gods,23 May 2014,"Deathgrind, Death Metal",,,457,5,3.48,6qGf5QOVf3I94A2zRpTPwA
227,Dark Fortress,Venereal Dawn,1 September 2014,Melodic Black Metal,Progressive Metal,,308,4,3.49,1ZmfbXSdnSyO02wofHeSvP
228,Blut aus Nord,Memoria Vetusta III: Saturnian Poetry,10 October 2014,Atmospheric Black Metal,Melodic Black Metal,"passionate, atmospheric, melancholic, sombre, male vocals, nature, energetic, uplifting","1,038",15,3.47,7oo5w94txl1DJhJ2ObAgud
229,Septicflesh,Titan,20 June 2014,"Symphonic Metal, Death Metal",,"mythology, epic, heavy, male vocals, dark, orchestral, melodic, aggressive",953,24,3.46,4I0KHdozJbITa0rCekEa0k
230,Flying Colors,Second Nature,26 September 2014,Progressive Rock,"Symphonic Prog, Progressive Pop, Pop Rock, Glam Rock","male vocals, technical, melodic, peaceful, eclectic, uncommon time signatures, poetic, epic",485,12,3.47,36MGBPCkP85WUf708MSNxW
231,Orange Goblin,Back From the Abyss,6 October 2014,Stoner Metal,Heavy Metal,"heavy, aggressive, male vocals, energetic",377,8,3.48,6m0jOMIvEAtNOau0nUnpI3
232,The Smith Street Band,Throw Me in the River,28 October 2014,"Folk Punk, Emo, Punk Rock","Pop Punk, Heartland Rock, Indie Rock","energetic, summer, passionate, introspective, bittersweet, warm, anthemic, anxious",374,3,3.47,1xg5yBElK6J1qP6968LerK
233,Twilight Force,Tales of Ancient Prophecies,6 June 2014,"Power Metal, Symphonic Metal",Neoclassical Metal,"fantasy, energetic, male vocals, melodic, epic, mythology, triumphant, passionate",394,13,3.46,3rlhbGx5oqd5KslG3tAE9b
234,Soen,Tellurian,4 November 2014,"Progressive Metal, Progressive Rock",,"male vocals, progressive, melancholic, passionate",873,10,3.47,2v5UixLB5RwGRpX1rQUH2n
235,Black Milk,If There's a Hell Below,28 October 2014,Hip Hop,"Jazz Rap, Experimental Hip Hop, Neo-Soul","dark, cold, sampling, male vocals, futuristic, atmospheric, urban",816,16,3.48,7IoqPPJ57314tLREX9zkHm
236,Tinashe,Aquarius,7 October 2014,Alternative R&B,"Pop Rap, Downtempo, Trap","atmospheric, sexual, passionate, sensual, female vocals, lush, urban, ethereal","1,679",17,3.46,6zXUDBGLbrB9Kgkw2Y3F7L
237,Tom Petty and The Heartbreakers,Hypnotic Eye,29 July 2014,Heartland Rock,Blues Rock,,680,21,3.47,55dSc0Ry199sq95DwnHFFa
238,Cat System Corp. 猫 シ Corp.,HIRAETH,15 April 2014,Vaporwave,"Ambient, Smooth Jazz, Mallsoft","atmospheric, rain, nature, lush, eclectic, mellow, futuristic, sampling",441,5,3.48,5liW7KNunCxMaEP3gbCI1C
239,Old Man Gloom,The Ape of God,11 November 2014,"Sludge Metal, Atmospheric Sludge Metal","Noise, Post-Hardcore","heavy, dark, atmospheric, aggressive, male vocals, dense, noisy",408,3,3.48,5bTs4HY0zZaG7BBUvLtED6
240,Monolord,Empress Rising,1 April 2014,"Doom Metal, Stoner Metal",Stoner Metal,"heavy, repetitive, male vocals, mysterious, surreal, dense, desert, epic",536,8,3.48,194RzRxGZNbgYLYcA6u2Fl
241,Hedge Wizard,More True Than Time Thought,18 July 2014,Dungeon Synth,Neo-Medieval Folk,"lo-fi, instrumental, atmospheric, mysterious, medieval, lobit, mellow, dark",440,4,3.49,
242,Ought,More Than Any Other Day,29 April 2014,"Post-Punk, Art Punk","Indie Rock, Noise Rock","energetic, anxious, passionate, cryptic, surreal, male vocals, noisy, quirky","2,618",25,3.46,6Y1StvNpDomvTkBgtgHIlU
243,Subaeris,The City in Rain,7 June 2014,"Dreampunk, Ambient, Drone","Field Recordings, Japanese Folk Music","nocturnal, rain, atmospheric, ethereal, urban, instrumental, calm, soothing",265,2,3.57,686uiVIZYdEXPhlGaF5xYY
244,Aldous Harding,Aldous Harding,9 April 2014,"Contemporary Folk, Singer-Songwriter",Chamber Folk,"female vocals, peaceful, melancholic",501,5,3.48,3qNcM4FzzR7pT4JRNDqfyi
245,Skyharbor,Guiding Lights,10 November 2014,Progressive Metal,"Djent, Progressive Rock","male vocals, melancholic, technical, complex, energetic, passionate, dense, progressive",414,5,3.47,42OsP1IVmUDlvIlMOFmfxz
246,Joe Bonamassa,Different Shades of Blue,22 September 2014,Blues Rock,,,305,5,3.49,3g3H58t89gy5HS6e9oaIos
247,Mastodon,Once More 'Round the Sun,24 June 2014,"Progressive Metal, Stoner Metal","Sludge Metal, Heavy Psych","progressive, heavy, psychedelic, male vocals, melodic, atmospheric, energetic, passionate","5,237",61,3.43,7mEkBi9a2p2f1WQbnH8Qk5
248,Sanctuary,The Year the Sun Died,6 October 2014,"Heavy Metal, US Power Metal","Progressive Metal, Thrash Metal, Power Metal","male vocals, melodic, political, conscious, angry, heavy, aggressive, pessimistic",449,15,3.47,37vhvdin2PtGZV6IjEXFPs
249,United Nations,The Next Four Years,15 July 2014,"Hardcore Punk, Screamo","Powerviolence, Screamo, Emoviolence","angry, passionate, political, male vocals, heavy, satirical, energetic, aggressive",416,5,3.47,3bWhwSalV8hFBvlZ9Ny44R
250,Anathema,Distant Satellites,9 June 2014,Art Rock,"Progressive Rock, Post-Rock, Alternative Rock, Electronic","atmospheric, ethereal, melodic, male vocals, spiritual, passionate, sentimental, female vocals","1,908",42,3.44,4fs94SISHR2Ycv5dvzMqYy
251,German Error Message,Haunts,2 December 2014,"Lo-Fi / Slacker Rock, Indie Folk",Slowcore,"autumn, soft, Halloween, melancholic, calm, male vocals",395,4,3.48,14FJZ8lMDdwqYST25duwWG
252,Vashti Bunyan,Heartleap,7 October 2014,"Chamber Folk, Singer-Songwriter",,"female vocals, mellow, peaceful, nature, soothing, soft, ethereal, acoustic",961,10,3.46,1zMRxF0fsrgptT4GD6Zyhe
253,Uyama Hiroto,Freedom of the Son,18 October 2014,"Instrumental Hip Hop, Nu Jazz","Jazz Rap, New Age","mellow, sampling, warm, spiritual, sentimental, male vocals, soothing, instrumental",335,,3.48,73cM7LsGHZA7sHlOYrOMAS
254,Protomartyr,Under Color of Official Right,8 April 2014,"Post-Punk, Garage Punk",Art Punk,"misanthropic, sarcastic, cold, dark, energetic, urban, angry, male vocals","2,400",13,3.45,0KSiOaGARY5zNXDG9Dr95f
255,Conan,Blood Eagle,28 February 2014,"Doom Metal, Sludge Metal",Drone Metal,"heavy, epic, martial, lethargic, mythology, fantasy",711,18,3.47,4PAOyLZlt6F05lW5uYxAVS
256,Vallenfyre,Splinters,12 May 2014,Death Metal,"Death Doom Metal, Crust Punk","heavy, misanthropic, dark, pessimistic, nihilistic, death, aggressive, angry",390,7,3.47,5om3qjsg8yR3LKSYwN9AC3
257,Dynazty,Renatus,28 March 2014,Power Metal,"Progressive Metal, Trance Metal","energetic, melodic, male vocals, passionate, epic, uplifting, triumphant",255,8,3.57,2wsdOm5N91Z6YsqeP1ZzKT
258,Sd Laika,That's Harakiri,28 April 2014,"Deconstructed Club, UK Bass","Glitch, Industrial Techno, Grime","dark, rhythmic, mechanical, cold, noisy, urban, abstract, sampling","2,544",21,3.44,1L5pdF3nUIrM3MupxOHt9k
259,Destrage,Are You Kidding Me? No.,3 March 2014,Metalcore,"Progressive Metal, Mathcore, Alternative Metal","energetic, quirky, uncommon time signatures, technical, eclectic, chaotic, aggressive, rebellious",345,9,3.45,2hgDsvHJwvPNjhXLL9ivcQ
260,HTRK,Psychic 9-5 Club,1 April 2014,"Ambient Pop, Minimal Synth",Ambient Dub,"melancholic, lethargic, sexual, nocturnal, cold, meditative, minimalistic, apathetic","1,429",7,3.45,0jHRB5bgXNs0EsHrs5z333
261,Falconer,Black Moon Rising,6 June 2014,Power Metal,"Folk Metal, Thrash Metal","melodic, history",319,11,3.46,5efPSzwJigYLYfo9FlfM8N
262,Goat,Commune,23 September 2014,Psychedelic Rock,"Tishoumaren, Heavy Psych, Afrobeat, Acid Rock","psychedelic, desert, ritualistic, female vocals, occult, spiritual, tribal, lo-fi","1,303",12,3.46,2RAl58vE2rsJVCCJfhT8Eh
263,Fallujah,The Flesh Prevails,22 July 2014,"Technical Death Metal, Progressive Metal",Post-Metal,"atmospheric, philosophical, technical, apocalyptic, dense, epic, male vocals, melodic","1,318",23,3.42,7I8tn0SkUVptOpmEVSMNeE
264,The Body,I Shall Die Here,1 April 2014,Drone Metal,"Industrial, Dark Ambient, Sludge Metal, Drone, Power Electronics","dark, misanthropic, anxious, infernal, atmospheric, apocalyptic, death, androgynous vocals","2,356",24,3.44,16q5PxTANLrWi1CkZqGSLd
265,Fennesz,Bécs,28 April 2014,"Ambient, Glitch, Electroacoustic","Drone, Noise","warm, noisy, atmospheric, lush, instrumental, avant-garde, eclectic","1,591",13,3.45,3hBZUZN8mZ4n5mglPrVQkM
266,f(x),Red Light,7 July 2014,"K-Pop, Electropop, Dance-Pop","Trap [EDM], Electro House, Pop Rock","eclectic, playful, female vocals, love, anthemic, summer, energetic, mechanical",833,5,3.45,6T9SFwLGHVU75jRAjUJn3W
267,PVRIS,White Noise,3 November 2014,"Alternative Rock, Synthpop",Electropop,"sombre, female vocals, passionate, melancholic, melodic, energetic, dense, uplifting",630,5,3.45,7acEEWUWq2GVgeS9tr9cOp
268,Kyle Bobby Dunn,Kyle Bobby Dunn and the Infinite Sadness,10 June 2014,"Ambient, Drone",,"mellow, atmospheric, instrumental, sombre, sad, depressive, melancholic, minimalistic",430,5,3.46,2NVB7DIA1wTUEM7KmXnWeZ
269,Marmozets,The Weird and Wonderful Marmozets,29 September 2014,"Post-Hardcore, Alternative Rock","Math Rock, Pop Punk","female vocals, raw, energetic, aggressive, playful",375,4,3.47,0g6Yixfp4y0wlDCY8ukhfp
270,Frank & Tony,You Go Girl,17 November 2014,Deep House,"Dub Techno, Ambient House, Outsider House","nocturnal, rhythmic, repetitive, urban, dense, calm, hypnotic, raw",327,2,3.47,50bVD7KSoqvKfvPVLqOHto
271,goreshit,mlsfaw,24 November 2014,Breakcore,"Hardcore [EDM], Drum and Bass, Lolicore","sampling, playful, energetic, quirky, manic, rhythmic",347,2,3.47,4UVp5oDyTscga9t5o7CVC5
272,La Dispute,Rooms of the House,18 March 2014,Post-Hardcore,Emo,"lonely, poetic, passionate, sad, introspective, love, concept album, bittersweet","2,420",29,3.43,5m0NdXjQm038wphE4VSTPU
273,Inferi,The Path of Apotheosis,28 January 2014,"Melodic Death Metal, Technical Death Metal",,"fantasy, technical, melodic, epic, aggressive, male vocals",448,11,3.45,621sN6b7GCpWpzaSidA5Ir
274,Whispered,Shogunate Macabre,7 February 2014,"Melodic Death Metal, Symphonic Metal","Japanese Folk Music, Progressive Metal, Power Metal","folklore, mythology, epic, war, heavy, energetic, anthemic, melodic",454,10,3.44,5FiwprVaVZpHlyajVIR1MW
275,The Soundcarriers,Entropicalia,20 May 2014,"Neo-Psychedelia, Psychedelic Pop, Psychedelic Rock",Krautrock,"female vocals, psychedelic, rhythmic, warm, melodic, lo-fi",776,12,3.46,5UO7jNOBS3Xb0UAGHQGq1l
276,Keaton Henson,Romantic Works,16 June 2014,"Modern Classical, Chamber Music","Ambient, Field Recordings","melancholic, chamber music, calm, instrumental, sad",574,1,3.46,0DmaYVn58Dnq79ymSPPVYm
277,The Pineapple Thief,Magnolia,15 September 2014,"Alternative Rock, Progressive Rock",,melancholic,430,8,3.46,0BWT0SZHy0CZ5spCH227Ut
278,Lana Del Rey,Ultraviolence,17 June 2014,"Dream Pop, Art Pop, Neo-Psychedelia","Chamber Pop, Psychedelic Rock","sensual, drugs, melancholic, sad, female vocals, summer, apathetic, psychedelic","9,610",120,3.38,1aPOqPBNcilCHhRgDFVyr3
279,Swallowed,Lunarterial,14 October 2014,"Death Doom Metal, Death Metal",Black Metal,"manic, heavy, occult, ominous, chaotic, noisy, male vocals, dense",454,9,3.46,0rKiSQ8qFWkUYjsuMmkwY4
280,Peter Christopherson,Time Machines II,7 April 2014,Drone,"Progressive Electronic, Dark Ambient","repetitive, hypnotic, bittersweet, ominous",336,4,3.46,
281,Mr Twin Sister,Mr Twin Sister,23 September 2014,"Downtempo, Dream Pop, Alternative Dance","Sophisti-Pop, Deep House, Ambient Pop","sensual, lush, female vocals, nocturnal, LGBT, ethereal, melodic, longing",906,9,3.45,5d1EnTsM3SBkly6fENKprF
282,Bloodbath,Grand Morbid Funeral,17 November 2014,Death Metal,,"male vocals, death, aggressive, heavy, energetic",961,18,3.44,0LBfH4DwVNpE8RYHCC6kIE
283,Mega Drive,198XAD,16 May 2014,"Electro-Industrial, Darksynth, Synthwave",Horror Synth,"futuristic, instrumental, dark, mechanical, energetic, anxious",464,6,3.46,25oR6eQLbYn34kpSQNVwGR
284,Pat the Bunny,"Probably Nothing, Possibly Everything",18 December 2014,"Folk Punk, Singer-Songwriter",Anti-Folk,"passionate, self-hatred, pessimistic, sparse, sad, rebellious, repetitive, vulgar",577,1,3.44,1mdup5fgvCJcq2eZzuSUzA
285,Black Magic,Wizard's Spell,17 January 2014,Heavy Metal,"Black Metal, Speed Metal","male vocals, occult, ominous",284,8,3.46,5gzKE5cmwwiWckoxamcZXl
286,Harakiri for the Sky,Aokigahara,21 April 2014,"Atmospheric Black Metal, Melodic Black Metal, Blackgaze","Blackgaze, Post-Rock","sad, passionate, melodic, suicide, death, atmospheric, male vocals, sombre",705,3,3.44,63QDHFL9Vt158vy6gN4Old
287,death's dynamic shroud.wmv,世界大戦OLYMPICS,20 April 2014,Vaporwave,Ambient,"warm, sampling, uplifting, ethereal, atmospheric, mellow, surreal, mysterious",625,8,3.46,0LL8nscSLoGAW9wQFXgvW4
288,St. Paul & The Broken Bones,Half the City,18 February 2014,"Soul, Southern Soul","Gospel, Rhythm & Blues",,461,7,3.45,6s7QZPmc8m8s2TJGg1cyXQ
289,Gesloten Cirkel,Submit X,28 April 2014,"Techno, Electro","Acid Techno, Detroit Techno","hypnotic, futuristic, instrumental, urban, psychedelic, female vocals, energetic, sampling",382,3,3.45,2lPkzKYIpAOaXkMliUNwRV
290,Mekong Delta,In a Mirror Darkly,25 April 2014,"Progressive Metal, Technical Thrash Metal",,"technical, progressive, male vocals",286,7,3.47,4TFebNxEOYr3iCUy3bpXPS
291,t e l e p a t h テレパシー能力者,アマテラス,8 November 2014,Vaporwave,Ambient,"hypnotic, atmospheric, lush, futuristic, nocturnal, instrumental, calm, mellow",273,8,3.59,
292,Ryan Adams,Ryan Adams,9 September 2014,"Singer-Songwriter, Pop Rock","Heartland Rock, Roots Rock","breakup, atmospheric, melancholic, introspective, dark, bittersweet, melodic, anxious",946,17,3.43,69K1Pef7hoy91Q81F6WPey
293,HOME,Before the Night,28 December 2014,"Synthwave, Chillwave",,"calm, soothing, melodic, nocturnal, futuristic, mechanical, warm, space",597,3,3.45,491kGL57gDkFdIPNvEjCNd
294,Primal Fear,Delivering the Black,24 January 2014,"Heavy Metal, Power Metal",Symphonic Metal,,367,9,3.43,05oQVqhSnaTv55u1JN5u6m
295,The Voidz,Tyranny,23 September 2014,"Neo-Psychedelia, Synth Punk, Experimental Rock","Post-Punk, Hypnagogic Pop, Art Rock, Noise Rock, Experimental Rock","protest, political, anxious, depressive, melodic, noisy, male vocals, introspective","2,876",30,3.41,7c4ieJ3V8fIAdhp2jMUsUa
296,Rise of the Northstar,Welcame,November 2014,"Metalcore, Groove Metal","Rap Metal, Thrash Metal","energetic, aggressive, heavy, angry, male vocals, anthemic, rhythmic, boastful",415,4,3.42,3mGbWs3dW0VIJ8qpu3fA0j
297,White Lung,Deep Fantasy,17 June 2014,"Punk Rock, Noise Rock","Post-Hardcore, Melodic Hardcore","energetic, aggressive, angry, female vocals, raw, noisy, dense","1,815",22,3.42,20ZLZhtmAf75W9FpG6o7N9
298,Dance With the Dead,Near Dark,23 August 2014,"Synthwave, Darksynth","Horror Synth, Heavy Metal","energetic, instrumental",513,2,3.44,1PbK3fDq8nVbImjOSHqnHD
299,Ian Anderson,Homo erraticus,14 April 2014,"Progressive Rock, Folk Rock","Progressive Folk, British Folk Rock, Poetry","history, concept album",342,10,3.44,5dW98wlDOZd1Qf8x5ZuAIp
300,Downfall of Gaia,Aeon Unveils the Thrones of Decay,7 November 2014,"Atmospheric Black Metal, Atmospheric Sludge Metal, Post-Metal","Crust Punk, Post-Rock, Neocrust","atmospheric, heavy, male vocals, dark, angry, passionate, noisy, ominous",306,2,3.46,0BQupYSbb4oV4cDV66mrEN
301,Indian,From All Purity,21 January 2014,"Sludge Metal, Drone Metal, Doom Metal",Noise,"nihilistic, noisy, heavy, hateful, repetitive, misanthropic, disturbing, infernal","1,138",20,3.42,1rFCX8VEjIWN35Oe1evxBE
302,Overkill,White Devil Armory,22 July 2014,Thrash Metal,Heavy Metal,"aggressive, male vocals, heavy, energetic",831,20,3.43,6mB5eDhWmX5x94zlLZKV5s
303,The Brian Jonestown Massacre,Revelation,20 May 2014,Neo-Psychedelia,"Garage Rock, Minimal Synth, Psychedelic Folk, Krautrock","male vocals, nocturnal, psychedelic, repetitive",680,8,3.44,708s2EewEVFy0FZeOQYY3Y
304,Diocletian,Gesundrian,13 May 2014,"Death Metal, Black Metal",War Metal,"war, male vocals, heavy, anti-religious, violence, martial, death, aggressive",649,9,3.44,14uHMac6xnIBemZeivCdL7
305,Curtis Harding,Soul Power,22 April 2014,Psychedelic Soul,Neo-Soul,"rhythmic, raw, uplifting, playful, passionate, male vocals, energetic",353,4,3.45,2ohzE05KfJEKXXFx5ZKUAU
306,Godflesh,A World Lit Only by Fire,6 October 2014,"Industrial Metal, Sludge Metal",,"heavy, misanthropic, dark, mechanical, nihilistic, noisy, male vocals, apocalyptic","1,476",17,3.42,1UbMFz1E6gcjrIvqohXoBk
307,Transatlantic,Kaleidoscope,27 January 2014,"Symphonic Prog, Progressive Rock",,"philosophical, spiritual, melodic, male vocals",675,22,3.42,1t113u98Yuhls1GlhRTbYn
308,The Birthday Massacre,Superstition,11 November 2014,"Synthpop, Darkwave","Industrial Rock, Gothic Rock","atmospheric, female vocals, fantasy, melodic, ethereal, melancholic, passionate, nocturnal",321,7,3.44,6pC9Vai0Q9DpmehuEaXLF3
309,Sharon Jones and The Dap-Kings,Give the People What They Want,14 January 2014,"Soul, Funk, Southern Soul",,female vocals,645,8,3.44,6HsAPYyRSAmzyNeBZJMC4q
310,Wo Fat,The Conjuring,17 June 2014,"Stoner Rock, Heavy Psych",Doom Metal,"psychedelic, male vocals, hypnotic, dense, heavy",347,4,3.44,3iZ1kjQ3V588QiE0JZNazY
311,Midnight,No Mercy for Mayhem,19 August 2014,"Speed Metal, Heavy Metal","Black Metal, Black 'n' Roll",,431,5,3.43,3MNjrtJfGyBoxoEVjOKIA5
312,Shylmagoghnar,Emergence,28 February 2014,"Melodic Black Metal, Melodic Death Metal","Progressive Metal, Melodic Death Metal","apocalyptic, misanthropic, atmospheric, epic",339,1,3.44,1NfBFQ6fMQ7VukwFYQuS4I
313,Earth and Pillars,Earth I,25 November 2014,Atmospheric Black Metal,"Ambient, Post-Metal, Space Ambient","atmospheric, dense, nature, forest, hypnotic, ominous, cold",319,10,3.44,6aaAVdbQSTscM6tr02raZA
314,Owen Pallett,In Conflict,27 May 2014,"Chamber Pop, Art Pop",Indietronica,"male vocals, LGBT, fantasy, lush, sad, orchestral, sexual, mellow","1,553",17,3.41,2RFBLp1dEypZSWRZislEEx
315,Steve Gunn,Way Out Weather,7 October 2014,"Folk Rock, Americana","Psychedelic Folk, American Primitivism",,438,10,3.44,38Bi4UTXA7jSDGrCVkUmHZ
316,Tinariwen,Emmaar,11 February 2014,Tishoumaren,,"desert, male vocals, warm, melodic, rhythmic, mellow, psychedelic, hypnotic",728,15,3.43,3Dg5g42nMxdrJIuxhXxFTH
317,Plebeian Grandstand,Lowgazers,31 March 2014,"Black Metal, Mathcore",Sludge Metal,"dissonant, angry, aggressive, dense, chaotic, technical, heavy, cryptic",486,7,3.43,58A1YVwPLIKkyLufsSH8eE
318,Abigor,Leytmotif Luzifer,6 July 2014,"Black Metal, Avant-Garde Metal",Progressive Metal,"ominous, complex, occult, dense, dissonant, aggressive, dark, infernal",488,11,3.44,7hsWuux8fV0ggdhUJXkZbn
319,The Gloaming,The Gloaming,21 January 2014,Chamber Folk,Irish Folk Music,"male vocals, passionate, pastoral",251,2,3.55,4hSehPeD4Ki8AtArY7dYQI
320,Shellac of North America,Dude Incredible,16 September 2014,"Math Rock, Noise Rock, Post-Hardcore",,"sarcastic, uncommon time signatures, male vocals, rhythmic, raw, angry, vulgar, humorous","1,921",20,3.41,
321,gates,Bloom & Breathe,21 October 2014,"Emo, Post-Rock, Alternative Rock",Midwest Emo,"atmospheric, melancholic, passionate, Wall of Sound, melodic, longing, lush, sentimental",293,5,3.44,0tDVIJZ1JbJpRSHf8IrW6f
322,Delain,The Human Contradiction,4 April 2014,Symphonic Metal,"Alternative Metal, Progressive Metal","female vocals, melodic, bittersweet, passionate, poetic, lush",364,8,3.42,4qpgsl0eJufgSB406yIMDW
323,Current 93,I Am the Last of All the Field That Fell (A Channel),8 February 2014,Avant-Folk,"Avant-Garde Jazz, Psychedelic Folk, Experimental Rock, Psychedelic Rock, Singer-Songwriter","poetic, male vocals, dark, lush, surreal, cryptic, apocalyptic, ominous","1,351",22,3.40,2hzTcaxYwZhN2Pzibzt9mj
324,Khun Narin Electric Phin Band,Electric Phin Band,26 August 2014,"Molam, Psychedelic Rock, Molam sing",,"instrumental, psychedelic, hypnotic, tribal, energetic, manic",476,10,3.44,3HWbnSk5NnfzcAKDqAcqjw
325,Dream the Electric Sleep,Heretics,31 January 2014,Progressive Rock,Alternative Rock,,318,6,3.42,7dHoCfVhO241mHihVIGVIf
326,Gwenno,Y dydd olaf,27 October 2014,"Indie Pop, Indietronica","Dream Pop, Psychedelic Pop, Krautrock","hypnotic, political, psychedelic, ethereal, futuristic, science fiction, female vocals, space",302,4,3.44,1wg17xVEftPLFMDkNolM3E
327,Merkabah,Moloch,28 March 2014,"Avant-Prog, Post-Metal","Atmospheric Sludge Metal, Avant-Garde Jazz, Brutal Prog","instrumental, complex, dissonant, avant-garde, chaotic, heavy, surreal, noisy",433,8,3.43,5PDxaGqmuVc570OFbtp1Qu
328,Marianne Faithfull,Give My Love to London,26 September 2014,"Singer-Songwriter, Art Pop","Contemporary Folk, Chamber Pop",female vocals,322,5,3.43,
329,Single Mothers,Negative Qualities,7 October 2014,"Post-Hardcore, Punk Rock","Hardcore Punk, Melodic Hardcore, Garage Punk","aggressive, angry, anxious, rebellious, drugs, raw, male vocals, existential",309,5,3.44,1J8MyASMXsb0Y1bPeCwTKg
330,Skáphe,Skáphe,6 June 2014,Atmospheric Black Metal,"Black Ambient, Psychedelic Rock","dark, ominous, male vocals, cold, psychedelic, dissonant, dense, heavy",327,1,3.44,
331,Vanden Plas,Chronicles of the Immortals - Netherworld (Path One),21 February 2014,Progressive Metal,Symphonic Metal,male vocals,257,12,3.49,5idHi0TNRVvOlsf7HZ35Zf
332,Totorro,Home Alone,28 April 2014,"Math Rock, Post-Rock",Post-Hardcore,"instrumental, summer, uplifting, energetic, playful, uncommon time signatures, technical, optimistic",913,3,3.42,6zbZhKyXuslncIbqiwwPzo
333,death's dynamic shroud.wmv,RPGウィンドウズ ビスタ,15 March 2014,"Vaporwave, Ambient","Ambient, Video Game Music, Sequencer & Tracker","atmospheric, lush, ethereal, peaceful, instrumental, calm, sampling, sombre",483,5,3.43,1I5tCRShJJKnNtYXjc9gnv
334,OAKE,Auferstehung,15 December 2014,"Dark Ambient, Industrial Techno",Darkwave,"dark, suspenseful, atmospheric",417,2,3.42,
335,Cat System Corp. 猫 シ Corp.,Palm Mall,2 October 2014,"Mallsoft, Ambient","Field Recordings, Vaporwave","atmospheric, sampling, mellow, lethargic, soothing, soft, aquatic, peaceful",721,6,3.41,
336,Exmortus,Slave to the Sword,4 February 2014,Technical Thrash Metal,"Neoclassical Metal, Power Metal",male vocals,411,13,3.41,70EBTcTPwRtqqZ6Q11daLi
337,Pyrrhon,The Mother of Virtues,1 April 2014,"Technical Death Metal, Dissonant Death Metal, Avant-Garde Metal","Mathcore, Noise Rock, Noisecore","technical, noisy, aggressive, chaotic, complex, heavy, dissonant, manic",842,8,3.40,5f1cLwa37KHnzkHHVEOhff
338,Cymbals Eat Guitars,LOSE,26 August 2014,Indie Rock,"Noise Pop, Emo","passionate, melancholic, sentimental, energetic, anxious, melodic, drugs, introspective",794,6,3.41,1aZMsPfAtqzTp3j2t5a0Du
339,Delusional Parasitosis,Ingurgitating Intestinal Rot,31 December 2014,"Slam Death Metal, Brutal Death Metal",,"heavy, aggressive, male vocals, violence, misanthropic, rhythmic, death, vulgar",262,1,3.52,0xvQjHSwaDbsFSX7HUTgQv
340,Francis Harris,Minutes of Sleep,24 February 2014,Microhouse,"Ambient, Nu Jazz","mellow, warm, repetitive, nocturnal, lethargic, atmospheric, calm, sparse",749,10,3.42,39sikMPJmifgk2B1rZQB2e
341,Devin Townsend Project,Z²,27 October 2014,Progressive Metal,"Rock Opera, Comedy Rock, Avant-Garde Metal, Pop Rock, Alternative Metal","melodic, science fiction, rock opera, uplifting, playful, futuristic, energetic, heavy","1,260",20,3.39,4jo4hWoTpQK32o8aLGFkDp
342,Pedro LaDroga & $kyhook,SKYDRVG 1.0,24 November 2014,Cloud Rap,"Trap, Vaportrap, Memphis Rap","ethereal, lush, dense, sentimental, suicide, psychedelic, sampling, male vocals",260,1,3.60,42VUtnjwSkIRlXFiA8p7So
343,Lux Occulta,Kołysanki,13 March 2014,"Experimental Rock, Trip Hop","Spoken Word, Polish Folk Music, Electronic, Avant-Garde Jazz",,296,6,3.41,
344,Taylor McFerrin,Early Riser,2 June 2014,"Nu Jazz, Neo-Soul","Trip Hop, Alternative R&B","male vocals, female vocals, melodic",512,7,3.42,7BaDX55pGPTNlIKbjhOVfd
345,Ishraqiyun,Perichoresis,21 October 2014,"Experimental Rock, Avant-Prog","Arabic Music, Math Rock","ritualistic, uncommon time signatures, melodic, avant-garde, atmospheric, complex, repetitive, passionate",247,5,3.53,4AjPntKvVcZGZosqtpuPSw
346,Ricky Eat Acid,Three Love Songs,21 January 2014,"Ambient, Electronic","Ambient House, Field Recordings, Glitch, Sound Collage, Drone","melancholic, winter, lo-fi, sampling, sparse, autumn, love, eclectic","1,276",14,3.39,4LZXs6WEua2HhM0ZXyOwTO
347,Ultimate Painting,Ultimate Painting,28 October 2014,"Jangle Pop, Indie Pop, Indie Surf",,"soft, mellow, melancholic, lo-fi, melodic, male vocals",305,3,3.43,2ryVBlbBEiU8tgvHZCXARq
